NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
NaN,NaN,0,False,False
